time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
6.8,2725.903597600591,117.66848618979137,118.857056757365,,1.4465595575425592,0.4040766534138835,4353106987044.268,20.0,0.000997387960393639,335.72140681859776,14.278593181402355,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,264.42238685891374,2,100
6.8999999999999995,2725.7809777571856,117.54586634638584,118.73319832968264,,1.4679871347516098,0.4096519458092647,4357652789108.783,20.0,0.000997387960393639,335.5254991027999,14.474500897200189,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,264.1468378761788,2,100
7.0,2725.6595505051446,117.42443909434476,118.61054453974216,5.5e-06,1.4894137575395636,0.4152269898715454,4362163692785.149,20.0,0.000997387960393639,335.329793738522,14.670206261478064,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,273.0583530464041,2,100
7.1,2725.539300201553,117.30418879075408,118.48907958662028,,1.5108394351562349,0.4208017880074569,4366640036292.644,20.0,0.000997387960393639,335.13428876466537,14.865711235334718,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,272.7787234385895,2,100
7.2,2725.4202114782097,117.18510006741047,118.36878794687928,,1.5322641767306786,0.4263763425923098,4371082153434.976,20.0,0.000997387960393639,334.938982245734,15.061017754266068,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,272.50179496515244,2,100
7.3,2725.30226923548,117.06715782467988,118.24965436836352,,1.5536879912733,0.4319506559705429,4375490373677.4326,20.0,0.000997387960393639,334.7438722713875,15.256127728612547,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,272.22753251346006,2,100
7.3999999999999995,2725.1854586363224,116.95034722552296,118.1316638641646,,1.5751108876779176,0.43752473045626,4379865022222.313,20.0,0.000997387960393639,334.5489569560036,15.451043043996462,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,271.95590158151646,2,100
7.5,2725.069765100481,116.83465368968167,118.01480170674918,,1.5965328747237806,0.4430985683337549,4384206420082.684,20.0,0.000997387960393639,334.3542344382504,15.645765561749688,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,271.68686826444394,2,100
7.6,2724.955174298822,116.72006288802234,117.8990534222448,,1.6179539610775415,0.4486721718580247,4388514884154.522,20.0,0.000997387960393639,334.1597028806681,15.84029711933194,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,271.42039924132837,2,100
7.7,2724.8416721478293,116.6065607370297,117.78440478487848,,1.6393741552951862,0.4542455432552715,4392790727287.266,20.0,0.000997387960393639,333.96536046926013,16.03463953073988,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,271.1564617624158,2,100
7.8,2724.729244804247,116.49413339344775,117.6708418115634,,1.6607934658239203,0.4598186847233942,4397034258352.835,20.0,0.000997387960393639,333.7712054130928,16.228794586907284,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,270.89502363665054,2,100
7.8999999999999995,2724.617878659862,116.38276724906252,117.55835075662884,,1.6822119010040173,0.4653915984324681,4401245782313.1455,20.0,0.000997387960393639,333.5772359439035,16.422764056096554,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,270.63605321954236,2,100
8.0,2724.5075603364216,116.27244892562224,117.44691810668915,5.5e-06,1.7036294690706235,0.4709642865252158,4405425600286.172,20.0,0.000997387960393639,333.3834503157183,16.616549684281726,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,270.37951940135446,2,100
8.1,2724.3982766806903,116.163165269891,117.3365305756475,,1.7250461781555273,0.4765367511174666,4409574009610.585,20.0,0.000997387960393639,333.1898468044768,16.810153195523284,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,270.1253915956011,2,100
8.2,2724.290014759631,116.05490334883146,117.22717509982978,,1.7464620362888883,0.4821089942986069,4413691303909.008,20.0,0.000997387960393639,332.9964237076651,17.003576292334934,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,269.8736397278455,2,100
8.299999999999999,2724.182761855712,115.94765044491284,117.11883883324532,,1.7678770514009303,0.4876810181320206,4417777773149.924,20.0,0.000997387960393639,332.8031793439575,17.19682065604256,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,269.62423422478895,2,100
8.4,2724.07650546234,115.84139405154036,117.01150914297008,,1.7892912313235998,0.4932528246555203,4421833703708.271,20.0,0.000997387960393639,332.61011205286445,17.38988794713558,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,269.3771460036425,2,100
8.5,2723.971233279402,115.73612186860224,116.90517360464872,,1.810704583792186,0.4988244158817695,4425859378424.763,20.0,0.000997387960393639,332.4172201943892,17.582779805610873,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,269.13234646177204,2,100
8.6,2723.8669332089307,115.63182179813096,116.79981999811208,,1.8321171164469103,0.5043957937986957,4429855076663.949,20.0,0.000997387960393639,332.2245021486906,17.775497851309495,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,268.8898074666091,2,100
8.7,2723.763593350875,115.52848194007537,116.69543630310642,,1.853528836834482,0.5099669603698951,4433821074371.084,20.0,0.000997387960393639,332.03195631575375,17.968043684246354,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,268.64950134581903,2,100
8.799999999999999,2723.66120199898,115.42609058817985,116.59201069513114,,1.874939752409619,0.5155379175350284,4437757644127.791,20.0,0.000997387960393639,331.8395811150671,18.16041888493301,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,268.4114008777187,2,100
8.9,2723.5597476367675,115.324636225968,116.4895315413818,,1.8963498705365405,0.5211086672102095,4441665055206.584,20.0,0.000997387960393639,331.6473749853063,18.35262501469379,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,268.1754792819367,2,100
9.0,2723.4592189336267,115.22410752282724,116.38798739679518,5.5e-06,1.9177591984904256,0.5266792112883847,4445543573624.263,20.0,0.000997387960393639,331.45533638402475,18.54466361597541,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,267.9417102103089,2,100
9.1,2723.3596047409915,115.12449333019164,116.28736700019358,,1.939167743458846,0.5322495516397052,4449393462194.212,20.0,0.000997387960393639,331.26346378735,18.73653621265017,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,267.7100677380015,2,100
9.2,2723.26089408862,115.02578267781983,116.18765927052507,,1.960575512543164,0.5378196901118916,4453214980577.627,20.0,0.000997387960393639,331.07175568968705,18.92824431031306,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,267.4805263548561,2,100
9.299999999999999,2723.1630761809656,114.9279647701655,116.08885330319748,,1.981982512759908,0.5433896285305908,4457008385333.706,20.0,0.000997387960393639,330.8802106034274,19.11978939657271,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,267.2530609569497,2,100
9.4,2723.0661403936374,114.83102898283744,115.99093836650248,,2.003388751042115,0.5489593686997265,4460773929968.816,20.0,0.000997387960393639,330.6888270586636,19.311172941336515,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,267.02764683836244,2,100
9.5,2722.9700762699467,114.73496485914704,115.89390389812831,,2.024794234240649,0.5545289124018413,4464511864984.675,20.0,0.000997387960393639,330.49760360291015,19.502396397089985,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,266.8042596831496,2,100
9.6,2722.8748735175395,114.63976210674,115.79773950175758,,2.046198969125494,0.5600982613984332,4468222437925.557,20.0,0.000997387960393639,330.3065388008296,19.69346119917048,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,266.5828755575089,2,100
9.7,2722.78052200511,114.5454105943105,115.70243494374796,,2.0676029623870145,0.5656674174302846,4471905893424.567,20.0,0.000997387960393639,330.11563123396456,19.884368766035514,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,266.3634709021395,2,100
9.799999999999999,2722.687011759195,114.4519003483951,115.60798014989405,,2.089006220637201,0.5712363822177847,4475562473248.984,20.0,0.000997387960393639,329.92487950047445,20.07512049952565,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,266.14602252478676,2,100
9.9,2722.594332961044,114.3592215502442,115.51436520226684,,2.1104087504108824,0.5768051574612464,4479192416344.71,20.0,0.000997387960393639,329.73428221487785,20.26571778512224,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,265.9305075929668,2,100
10.0,2722.502475943568,114.26736453276877,115.42158033613006,5.5e-06,2.13181055816692,0.582373744841216,4482795958879.836,20.0,0.000997387960393639,329.5438380078,20.45616199220008,1.0,2608.2351114108,102.75743403799288,35.3284,143.34474394,265.71690362686707,2,100
10.01,,146.07951143748946,147.55506205807015,,,,,20.0,0.000997387960393639,,,1.0,2608.2351114108,118.20138100023854,75.3284,183.25874394,265.70721501346526,3,150
10.1,2494.4799158722967,145.73732446149668,147.2094186479764,,2.1514530819958457,0.5908923161000126,4493346997430.481,20.0,0.000997387960393639,329.30095226527203,20.699047734728065,1.0,2608.2351114108,118.20138100023854,75.3284,183.25874394,265.0848036464623,3,150
