time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
3.4,2712.4815332305093,136.6829868197115,138.0636230502136,,0.7262444658910083,0.204735957228912,3878426625673.8,20.0,0.000997387960393639,342.01988764033644,7.980112359663393,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,307.15141146269934,2,100
3.5,2712.2672509804133,136.46870456961582,137.84717633294528,,0.747570318846849,0.2107479395898108,3884525533383.576,20.0,0.000997387960393639,341.7924444439956,8.20755555600425,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,306.6698804609288,2,100
3.6,2712.0556363877745,136.25708997697717,137.6334242191689,,0.768894508314143,0.2167594529957833,3890567232757.0513,20.0,0.000997387960393639,341.56535385730035,8.434646142699478,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,306.19434416831916,2,100
3.7,2711.8466431970505,136.04809678625313,137.4223199861143,,0.790217054895228,0.2227705032548453,3896552432320.58,20.0,0.000997387960393639,341.3386115131735,8.661388486826365,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,305.72469864029415,2,100
3.8,2711.640226236294,135.8416798254969,137.21381800555244,,0.8115379788375398,0.2287810960749621,3902481828395.225,20.0,0.000997387960393639,341.11221311976624,8.887786880233609,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,305.260842367313,2,100
3.9,2711.4363413848746,135.63779497407762,137.00787371118955,,0.8328573000418684,0.2347912370663757,3908356105380.7007,20.0,0.000997387960393639,340.88615445870846,9.113845541291395,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,304.80267620233235,2,100
4.0,2711.2349455423628,135.43639913156565,136.80444356723808,5e-06,0.8541750380703699,0.2408009317438639,3914175936030.907,20.0,0.000997387960393639,340.6604313834102,9.339568616589712,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,304.3501032908854,2,100
4.1,2711.0359965985303,135.23745018773332,136.6034850381145,,0.8754912121543436,0.2468101855289322,3919941981721.3726,20.0,0.000997387960393639,340.4350398174132,9.564960182586749,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,303.90302900366834,2,100
4.2,2710.8394534044214,135.04090699362433,136.40495655921657,,0.8968058412017801,0.2528190037519423,3925654892708.885,20.0,0.000997387960393639,340.20997575279074,9.79002424720914,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,303.46136087152854,2,100
4.3,2710.645275744445,134.84672933364746,136.2088175087349,,0.9181189438046936,0.2588273916541784,3931315308383.5874,20.0,0.000997387960393639,339.98523524859405,10.014764751405831,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,303.0250085227532,2,100
4.3999999999999995,2710.453424309449,134.65487789865162,136.01502818045628,,0.9394305382462396,0.2648353543898546,3936923857513.809,20.0,0.000997387960393639,339.7608144293428,10.239185570657067,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,302.59388362256465,2,100
4.5,2710.26386067074,134.4653142599421,135.82354975751736,,0.9607406425076304,0.270842897028064,3942481158483.878,20.0,0.000997387960393639,339.53670948355966,10.463290516440214,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,302.1678998147303,2,100
4.6,2710.076547254997,134.27800084419945,135.63434428707023,,0.9820492742748536,0.2768500245546724,3947987819525.164,20.0,0.000997387960393639,339.312916662346,10.6870833376538,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,301.74697266520036,2,100
4.7,2709.8914473200616,134.09290090926407,135.4473746558224,,1.0033564509452,0.2828567418741591,3953444438940.5854,20.0,0.000997387960393639,339.0894322779985,10.910567722001296,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,301.33101960769187,2,100
4.8,2709.708524931549,133.90997852075168,135.26260456641592,,1.0246621896336077,0.2888630538114053,3958851605322.8,20.0,0.000997387960393639,338.86625270266387,11.133747297335942,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,300.91995989113894,2,100
4.8999999999999995,2709.527744940264,133.72919852946592,135.07999851461213,,1.0459665071788296,0.2948689651134329,3964209897766.301,20.0,0.000997387960393639,338.6433743670317,11.356625632968036,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,300.51371452893545,2,100
5.0,2709.3490729603745,133.55052654957672,134.89952176724927,5e-06,1.06726942014943,0.3008744804510942,3969519886073.615,20.0,0.000997387960393639,338.42079375906394,11.57920624093586,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,300.11220624989704,2,100
5.1,2709.172475348332,133.3739289375334,134.7211403409429,,1.088570944849614,0.3068796044207162,3974782130955.8154,20.0,0.000997387960393639,338.19850742275827,11.801492577241554,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,299.71535945087595,2,100
5.2,2708.9979191824823,133.1993727716842,134.54482098149927,,1.1098710973248975,0.3128843415456991,3979997184227.5234,20.0,0.000997387960393639,337.97651195694675,12.023488043053048,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,299.32310015096164,2,100
5.3,2708.825372243372,133.0268258325737,134.37053114401394,,1.1311698933676253,0.3188886962780705,3985165588996.602,20.0,0.000997387960393639,337.7548040141266,12.245195985873217,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,298.935355947206,2,100
5.3999999999999995,2708.6548029946907,132.8562565838924,134.19823897362875,,1.1524673485223331,0.3248926729999989,3990287879848.689,20.0,0.000997387960393639,337.5333802993225,12.46661970067732,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,298.5520559718132,2,100
5.5,2708.486180564851,132.68763415405255,134.02791328692183,,1.1737634780909731,0.3308962760252656,3995364583026.77,20.0,0.000997387960393639,337.31223756898004,12.687762431019788,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,298.173130850738,2,100
5.6,2708.319474729165,132.52092831836683,133.8595235539059,,1.1950582971379924,0.3368995096006967,4000396216605.934,20.0,0.000997387960393639,337.09137262988844,12.908627370111352,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,297.798512663637,2,100
5.7,2708.1546558926043,132.35610948180565,133.69303988061174,,1.2163518204952806,0.342902377907558,4005383290663.47,20.0,0.000997387960393639,336.8707823381323,13.12921766186746,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,297.428134905122,2,100
5.8,2707.9916950731117,132.1931486623123,133.52843299223463,,1.2376440627669845,0.3489048850629123,4010326307444.464,20.0,0.000997387960393639,336.6504635980708,13.34953640192894,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,297.06193244726586,2,100
5.8999999999999995,2707.830563885453,132.03201747465386,133.36567421682207,,1.2589350383341964,0.3549070351209407,4015225761523.027,20.0,0.000997387960393639,336.43041336134394,13.56958663865577,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,296.69984150331226,2,100
6.0,2707.671234525588,131.87268811478796,133.20473546948278,5e-06,1.28022476135952,0.3609088320742303,4020082139959.315,20.0,0.000997387960393639,336.21062862590486,13.78937137409484,1.0,2575.7985464108,115.06177703408233,40.3284,148.33399394,296.3417995925453,2,100
6.01,2735.650070818733,,,,,,,20.0,0.000997387960393639,,,1.0,2608.2351114108,115.06177703408233,40.3284,148.33399394,,2,100
6.1,2735.4373397883987,127.20222837759871,128.4870993713118,,1.3017282378065405,0.3665038728732755,4026816775047.924,20.0,0.000997387960393639,335.9986291386492,14.001370861350544,1.0,2608.2351114108,115.06177703408233,40.3284,148.33399394,285.8464311942122,2,100
6.2,2735.227041202738,126.9919297919382,128.27467655751332,,1.3232300614107702,0.3720984836152148,4033496468169.911,20.0,0.000997387960393639,335.7869800787384,14.213019921261328,1.0,2608.2351114108,115.06177703408233,40.3284,148.33399394,285.37385220748405,2,100
6.3,2735.019135000851,126.78402359005092,128.0646702929807,,1.3447302509714134,0.377692669191458,4040121844227.572,20.0,0.000997387960393639,335.5756774604605,14.424322539539144,1.0,2608.2351114108,115.06177703408233,40.3284,148.33399394,284.9066493401238,2,100
6.3999999999999995,2734.813582021158,126.57847061035824,127.85704102056386,,1.3662288249800396,0.3832864344133705,4046693517897.136,20.0,0.000997387960393639,335.36471736332703,14.635282636672668,1.0,2608.2351114108,115.06177703408233,40.3284,148.33399394,284.44473458897596,2,100
6.5,2734.610343975709,126.37523256490924,127.65175006556484,,1.3877258016274423,0.3888797840140583,4053212093856.791,20.0,0.000997387960393639,335.154095930618,14.84590406938174,1.0,2608.2351114108,115.06177703408233,40.3284,148.33399394,283.98802191408447,2,100
6.6,2734.409383425375,126.17427201457556,127.44875961068232,,1.4092211988103054,0.3944727226501023,4059678167008.253,20.0,0.000997387960393639,334.9438093679692,15.056190632030512,1.0,2608.2351114108,115.06177703408233,40.3284,148.33399394,283.5364271829514,2,100
