Date,Time,Millisecond,PT1[bar],PT2[Bar],PT3[bar],PT4[bar],TT1[°C],LT1[%],FIT1[m³/h],FIT2[m³/h],FIT3[m³/h],TMP[bar]
2024/07/11,12:45:18,840,0.255896,2.575232,0.188079,1.899776,34.47989,14.77932,2.908203,0.196759,2.711444,2.049425
2024/07/11,12:46:18,820,0.255896,2.551722,0.189887,1.883500,34.58116,14.75410,2.898872,0.194010,2.704861,2.027724
2024/07/11,12:47:18,820,0.253183,2.592412,0.194408,1.867224,34.67520,14.81715,2.903646,0.192130,2.711516,2.035409
2024/07/11,12:48:18,860,0.255896,2.552626,0.192600,1.860894,34.73307,14.76671,2.881510,0.192419,2.689091,2.014160
2024/07/11,12:49:18,810,0.257704,2.558955,0.191696,1.858181,34.76201,14.77932,2.901476,0.193432,2.708044,2.016873
2024/07/11,12:50:18,820,0.255896,2.588795,0.191696,1.831055,34.81988,14.79193,2.875868,0.190394,2.685475,2.018229
2024/07/11,12:51:18,870,0.255896,2.528212,0.192600,1.844618,34.84158,14.79193,2.886936,0.191985,2.694951,1.993815
2024/07/11,12:52:18,780,0.258608,2.511936,0.190791,1.799407,34.92477,14.79193,2.865017,0.189525,2.675492,1.964880
2024/07/11,12:53:18,840,0.258608,2.492947,0.188079,1.851852,35.01881,14.81715,2.871528,0.191985,2.679543,1.984321
2024/07/11,12:54:18,840,0.257704,2.632198,0.192600,1.907914,35.12008,14.81715,2.919271,0.196759,2.722512,2.076099
2024/07/11,12:55:18,850,0.257704,2.560764,0.187174,1.889829,35.18157,14.79193,2.928602,0.198206,2.730397,2.038122
2024/07/11,12:56:18,880,0.257704,2.582465,0.191696,1.863607,35.19242,14.77932,2.879774,0.191117,2.688658,2.031340
2024/07/11,12:57:18,850,0.255896,2.574327,0.189887,1.906105,35.21774,14.81715,2.907986,0.195312,2.712674,2.050329
2024/07/11,12:58:18,870,0.260417,2.579752,0.187174,1.856373,35.32263,14.81715,2.891927,0.191696,2.700231,2.030888
2024/07/11,12:59:18,870,0.257704,2.568902,0.188079,1.865415,35.40220,14.79193,2.889106,0.190538,2.698568,2.029080
2024/07/11,13:00:18,880,0.258608,2.644857,0.189887,1.867224,35.42752,14.81715,2.912544,0.194155,2.718389,2.066153
2024/07/11,13:01:18,810,0.258608,2.558955,0.187174,1.832863,35.38050,14.81715,2.880425,0.190538,2.689887,2.008735
2024/07/11,13:02:18,840,0.257704,2.510127,0.190791,1.847331,35.48539,14.81715,2.904080,0.190683,2.713397,1.987938
2024/07/11,13:03:18,840,0.254087,2.507415,0.194408,1.868128,35.60113,14.77932,2.871311,0.187789,2.683521,1.993363
2024/07/11,13:04:18,830,0.259512,2.570710,0.188079,1.888021,35.61198,14.77932,2.900391,0.190538,2.709852,2.041287
2024/07/11,13:05:18,790,0.255896,2.538158,0.189887,1.822917,35.62645,14.79193,2.876085,0.188802,2.687283,1.990650
2024/07/11,13:06:18,810,0.258608,2.555338,0.189887,1.853660,35.75304,14.82976,2.900608,0.191840,2.708767,2.014612
2024/07/11,13:07:18,850,0.258608,2.540871,0.191696,1.800311,35.77835,14.82976,2.890842,0.191985,2.698857,1.978895
2024/07/11,13:08:18,860,0.257704,2.878147,0.196217,2.212637,35.74219,14.81715,2.804904,0.220341,2.584563,2.344654
2024/07/11,13:09:18,800,0.259512,3.587963,0.188079,2.940538,35.88325,14.82976,2.689019,0.282841,2.406178,3.076172
2024/07/11,13:10:18,860,0.258608,3.618706,0.190791,2.970377,35.92665,14.82976,2.707465,0.287471,2.419994,3.103750
2024/07/11,13:11:18,810,0.258608,3.591580,0.188079,2.981228,35.91580,14.82976,2.711154,0.285880,2.425275,3.098325
2024/07/11,13:12:18,850,0.258608,3.653067,0.189887,3.013780,36.02430,14.81715,2.711806,0.286024,2.425781,3.143537
2024/07/11,13:13:18,800,0.259512,3.619611,0.187174,2.973090,35.97005,14.81715,2.712023,0.285735,2.426288,3.109176
2024/07/11,13:14:18,810,0.258608,3.636791,0.191696,2.965856,36.03516,14.79193,2.714193,0.285880,2.428313,3.109628
2024/07/11,13:15:18,810,0.258608,3.681098,0.190791,2.999313,36.13643,14.79193,2.711806,0.285446,2.426360,3.149414
2024/07/11,13:16:18,850,0.259512,3.667535,0.189887,3.020110,36.08218,14.82976,2.713759,0.284433,2.429326,3.153935
2024/07/11,13:17:18,850,0.257704,3.663013,0.191696,2.963144,36.21600,14.77932,2.713759,0.285735,2.428024,3.110080
2024/07/11,13:18:18,830,0.259512,3.657588,0.190791,3.021014,36.16175,14.79193,2.711154,0.283854,2.427300,3.148510
2024/07/11,13:19:18,860,0.260417,3.695566,0.190791,3.009259,36.23409,14.79193,2.712240,0.283565,2.428675,3.161621
2024/07/11,13:20:18,820,0.259512,3.653067,0.189887,3.008355,36.30642,14.81715,2.712240,0.282986,2.429253,3.140824
2024/07/11,13:21:18,830,0.259512,3.664822,0.191696,3.020110,36.27749,14.81715,2.713976,0.281539,2.432436,3.150770
2024/07/11,13:22:18,810,0.259512,3.645833,0.194408,2.971282,36.39323,14.81715,2.715495,0.281684,2.433811,3.114149
2024/07/11,13:23:18,850,0.259512,3.707320,0.189887,3.006546,36.32089,14.82976,2.715929,0.279369,2.436560,3.167047
2024/07/11,13:24:18,840,0.257704,3.694661,0.194408,2.995696,36.44387,14.77932,2.710069,0.277922,2.432147,3.150770
2024/07/11,13:25:18,860,0.260417,3.635887,0.192600,2.998409,36.39685,14.77932,2.708984,0.278791,2.430194,3.124548
