index,datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,TMP group,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L]
51,2024-07-11 12:01:18,60.0,53.55,10.0,24.9566,749.8734,21.520500000000002,710.0875,708.8216,28.24797,0.0008278829398493054,22.05549,14.70366,446.615,592.014,-145.399,0.99,597.9939393939394,5154347899410.579,0.0010015895146113663,494.2833100141,True,128.38563333333332,-1.3308999999999997,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
52,2024-07-11 12:02:18,60.0,54.55,10.0,24.9566,388.907,18.627,316.74989999999997,334.2014,26.38527,0.0008626267793379967,22.05549,14.70366,2388.8889999999997,327.257,2061.632,0.99,330.5626262626263,4219238536909.242,0.0010015904057085034,284.6993861335251,True,119.84963333333332,8.536,9.8669,0,0,0,0,False,0.0,,,,,,
53,2024-07-11 12:03:18,60.0,55.55,10.0,24.685299999999998,132.921,17.4515,65.28500000000001,81.6515,26.46846,0.0008610252960629968,21.904155,14.60277,2679.688,71.181,2608.507,0.99,71.89999999999999,4748121975091.425,0.001001590767732798,61.80939439673934,True,105.85934999999998,13.990283333333334,5.454283333333334,0,0,0,0,False,0.0,,,,,,
54,2024-07-11 12:04:18,60.0,56.55,10.0,24.685299999999998,175.8717,17.6324,106.87930000000001,123.7431,26.87717,0.000853225957938482,22.05549,14.70366,2800.1299999999997,107.35,2692.7799999999997,0.99,108.43434343434343,4814958836678.461,0.0010015907120197423,92.37205920533175,True,90.68271666666664,15.176633333333335,1.18635,0,0,0,0,False,0.0,,,,,,
55,2024-07-11 12:05:18,60.0,57.55,10.0,24.8662,179.1269,17.4515,108.5069,126.36540000000001,27.18461,0.0008474340803816806,22.036575000000003,14.69105,2817.0570000000002,108.652,2708.406,0.99,109.74949494949495,4891276583421.803,0.001001590767732798,92.85774721686624,True,73.71691666666663,16.9658,1.7891666666666666,0,0,0,0,False,0.0,,,,,,
56,2024-07-11 12:06:18,60.0,58.55,10.0,24.9566,178.4035,17.4515,111.2196,127.36000000000001,27.51736,0.0008412366200101436,22.036575000000003,14.69105,2834.201,111.834,2722.367,0.99,112.96363636363637,4824793354389.312,0.001001590767732798,94.87821843017632,True,54.94024999999996,18.776666666666667,1.8108666666666666,0,0,0,0,False,0.0,,,,,,
57,2024-07-11 12:07:18,60.0,59.55,10.0,24.8662,181.8395,17.6324,109.6824,128.1286,27.89713,0.0008342524212171427,22.036575000000003,14.69105,2834.419,112.413,2722.0049999999997,0.99,113.54848484848485,4869336213228.836,0.0010015907120197423,94.57765260159415,True,34.29968333333329,20.64056666666667,1.8639000000000001,0,0,0,0,False,0.0,,,,,,
58,2024-07-11 12:08:18,60.0,60.55,10.0,24.5949,185.5469,17.7228,112.12379999999999,131.11260000000001,28.19734,0.0008287974493189096,22.05549,14.70366,2853.9500000000003,114.728,2739.2219999999998,0.99,115.88686868686868,4914329775426.974,0.0010015906841786776,95.89420378444538,True,11.785566666666622,22.51411666666667,1.87355,0,0,0,0,False,0.0,,,,,,
59,2024-07-11 12:09:18,60.0,61.55,10.0,24.5045,183.73839999999998,17.6324,112.57589999999999,130.5248,28.46861,0.0008239177503884722,22.09332,14.72888,2863.498,123.84299999999999,2739.6549999999997,0.99,125.09393939393938,4559061057224.24,0.0010015907120197423,102.90342741382656,True,-12.640683333333381,24.426250000000003,1.9121333333333332,0,0,0,0,False,0.0,,,,,,
60,2024-07-11 12:10:18,60.0,62.55,10.0,24.685299999999998,184.9139,17.9036,116.4641,132.7854,28.69285,0.0008199189895453692,22.036575000000003,14.69105,2878.2549999999997,119.647,2758.608,0.99,120.85555555555557,4824088460209.844,0.001001590628496648,98.93439712069647,True,-39.13098333333339,26.490300000000005,2.06405,0,0,0,0,False,0.0,,,,,,
