index,datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h]
49,2024-07-12 10:46:00,60.0,10.0,26.8555,385.6518,19.7121,133.1923,239.70989999999998,45.3559,0.000592029911877387,14.84237,1866.536,199.074,1667.462,0.0,0.99,201.0848484848485,7248789254050.127,0.0010015900715309022,118.8592504180884,True,55.9,163.62925618828916
50,2024-07-12 10:47:00,60.0,10.0,27.1267,388.45489999999995,19.7121,136.6283,242.8295,45.44632,0.0005910851622670109,14.84237,1875.2169999999999,197.917,1677.3,0.0,0.99,199.91616161616162,7397857883242.697,0.0010015900715309022,117.97988037967589,True,56.9,160.3320870211117
51,2024-07-12 10:48:00,60.0,10.0,26.8555,386.7368,20.3451,132.5593,239.303,45.41377,0.0005914250842021271,14.84237,1863.715,196.18099999999998,1667.535,0.0,0.99,198.16262626262625,7350707712751.676,0.0010015898765888666,117.01231278638016,True,57.9,161.36054800610714
52,2024-07-12 10:49:00,60.0,10.0,26.765,391.34839999999997,20.164199999999997,135.7241,243.372,45.45356,0.0005910097002919014,14.82976,1864.583,195.457,1669.1260000000002,0.0,0.99,197.43131313131312,7508660506441.991,0.0010015899322995665,116.49859632082925,True,58.9,157.9661455955231
53,2024-07-12 10:50:00,60.0,10.0,26.674599999999998,389.5399,20.3451,134.5486,241.6992,45.57291,0.0005897667432537883,14.85498,1866.7530000000002,197.627,1669.1260000000002,0.0,0.99,199.62323232323234,7390713224691.299,0.0010015898765888666,117.54426273359138,True,59.9,160.48711250217278
54,2024-07-12 10:51:00,60.0,10.0,26.9459,388.81649999999996,19.7121,134.0061,241.6992,45.56568,0.0005898418094320089,14.85498,1870.877,194.878,1675.998,0.0,0.99,196.84646464646463,7494014710356.268,0.0010015900715309022,115.92394751866541,True,60.9,158.27484195710863
55,2024-07-12 10:52:00,60.0,10.0,26.8555,393.9706,20.164199999999997,137.0804,245.36129999999997,45.591,0.0005895786844701111,14.85498,1864.1490000000001,196.036,1668.113,0.0,0.99,198.0161616161616,7565996799433.635,0.0010015899322995665,116.56078431363443,True,61.9,156.76905373218744
56,2024-07-12 10:53:00,60.0,10.0,26.674599999999998,396.7737,19.9834,135.36239999999998,246.08469999999997,45.70312,0.000588415464987341,14.8802,1868.924,197.483,1671.441,0.0,0.99,199.4777777777778,7547593705952.203,0.0010015899879796892,117.18947950199839,True,62.9,157.15129073713024
57,2024-07-12 10:54:00,60.0,10.0,26.765,389.7208,20.5259,135.0007,241.8348,45.65249,0.0005889403541721219,14.84237,1875.434,194.01,1681.424,0.0,0.99,195.96969696969697,7543294482587.65,0.001001589820909034,115.23126566480836,True,63.9,157.24088373297292
58,2024-07-12 10:55:00,60.0,10.0,26.674599999999998,389.35909999999996,19.8929,133.1923,241.3827,45.77908,0.0005876295369915777,14.84237,1868.7069999999999,193.28699999999998,1675.4199999999998,0.0,0.99,195.23939393939392,7574214034660.055,0.001001590015850582,114.5463042237809,True,64.9,156.59896253479513
59,2024-07-12 10:56:00,60.0,10.0,26.8555,393.8802,19.7121,135.81449999999998,245.1353,45.77908,0.0005876295053352845,14.8802,1868.924,192.853,1676.0710000000001,0.0,0.99,194.80101010101012,7709275348201.46,0.0010015900715309022,114.28909337080879,True,65.9,153.85544559419594
60,2024-07-12 10:57:00,60.0,10.0,26.9459,396.2312,20.0738,139.0697,247.5767,45.80078,0.0005874053676414349,14.85498,1863.715,191.262,1672.4540000000002,0.0,0.99,193.1939393939394,7853818518928.167,0.0010015899601396113,113.30300972663073,True,66.9,151.02387748842338
61,2024-07-12 10:58:00,60.0,10.0,26.9459,390.8963,19.9834,135.0007,242.96509999999998,45.88397,0.0005865471425604108,14.8802,1871.094,191.262,1679.8319999999999,0.0,0.99,193.1939393939394,7718803307550.963,0.0010015899879796892,113.13746590066978,True,67.9,153.66554187091492
62,2024-07-12 10:59:00,60.0,10.0,26.8555,394.87489999999997,20.164199999999997,138.34640000000002,246.4464,45.88397,0.0005865471743505328,14.8802,1873.915,189.67000000000002,1684.245,0.0,0.99,191.5858585858586,7895117225608.874,0.0010015899322995665,112.19576033582378,True,68.9,150.23388822405946
63,2024-07-12 11:00:00,60.0,10.0,26.8555,392.07169999999996,19.9834,135.1816,243.6433,45.98162,0.0005855423781207083,14.8802,1875.434,190.394,1685.0400000000002,0.0,0.99,192.31717171717173,7788979811404.984,0.0010015899879796892,112.43108999907949,True,69.9,152.2810588253247
64,2024-07-12 11:01:00,60.0,10.0,26.9459,394.9653,20.0738,136.98999999999998,245.90380000000002,45.92376,0.0005861374006588465,14.8802,1866.971,189.959,1677.011,0.0,0.99,191.8777777777778,7871248557210.129,0.0010015899601396113,112.2882081357782,True,70.9,150.68945126023593
65,2024-07-12 11:02:00,60.0,10.0,26.9459,482.67499999999995,21.4301,227.0508,333.43280000000004,46.11545,0.0005841701719665612,14.84237,1461.155,259.259,1201.895,0.0,0.99,261.8777777777778,7846442478516.149,0.001001589542450814,152.73840230433308,True,71.9,151.16591037363423
66,2024-07-12 11:03:00,60.0,10.0,26.9459,478.96770000000004,22.2439,223.886,329.1829,46.1046,0.0005842813894505147,14.89281,1475.0430000000001,259.115,1215.929,0.0,0.99,261.73232323232327,7749262172649.197,0.0010015892918355535,152.68266816434894,True,72.9,153.06165810628423
67,2024-07-12 11:04:00,60.0,10.0,26.8555,486.5632,21.9727,228.04540000000003,335.3317,46.27098,0.0005825818793535993,14.90542,1468.75,260.851,1207.8990000000001,0.0,0.99,263.4858585858586,7864349899893.918,0.0010015893753530796,153.2585013932818,True,73.9,150.82172505546893
68,2024-07-12 11:05:00,60.0,10.0,26.9459,480.86659999999995,21.7014,227.41250000000002,332.7546,46.28545,0.0005824344123576604,14.8802,1465.929,260.561,1205.3670000000002,0.0,0.99,263.19292929292925,7814574289091.772,0.0010015894589017723,153.0493534521635,True,74.9,151.78238449359966
69,2024-07-12 11:06:00,60.0,10.0,26.9459,480.3241,21.9727,226.3274,331.3531,46.40842,0.0005811841216444427,14.89281,1462.674,261.863,1200.81,0.0,0.99,264.5080808080808,7759627148274.812,0.0010015893753530796,153.4839530003098,True,75.9,152.8571921919615
70,2024-07-12 11:07:00,60.0,10.0,26.9459,480.86659999999995,21.9727,225.69439999999997,331.3079,46.43012,0.0005809639362249504,14.90542,1476.1280000000002,260.706,1215.422,0.0,0.99,263.339393939394,7795954337141.321,0.0010015893753530796,152.74791709146376,True,76.9,152.1449160740901
71,2024-07-12 11:08:00,60.0,10.0,26.9459,472.0052,21.882199999999997,223.9764,326.1086,46.53863,0.0005798649400334924,14.84237,1479.167,260.41700000000003,1218.75,0.0,0.99,263.0474747474748,7696685922396.29,0.0010015894032231487,152.28995802027546,True,77.9,154.1072089073729
72,2024-07-12 11:09:00,60.0,10.0,26.9459,487.1058,22.4248,228.1358,335.196,46.54948,0.0005797553374987661,14.85498,1466.146,258.96999999999997,1207.176,0.0,0.99,261.58585858585855,7956870875148.05,0.0010015892361265742,151.41516328175044,True,78.9,149.06801955565592
73,2024-07-12 11:10:00,60.0,10.0,26.8555,480.41450000000003,21.882199999999997,227.59330000000003,332.1217,46.61458,0.0005790977509710173,14.89281,1478.299,257.812,1220.4859999999999,0.0,0.99,260.4161616161616,7928297558334.352,0.0010015894032231487,150.56710167172696,True,79.9,149.6052307081106
74,2024-07-12 11:11:00,60.0,10.0,26.9459,479.96239999999995,22.1535,226.68910000000002,331.1723,46.6833,0.0005784050760775521,14.89281,1479.6009999999999,257.523,1222.077,0.0,0.99,260.1242424242424,7923983836048.0,0.0010015893196747311,150.21843711140102,True,80.9,149.68668649751908
75,2024-07-12 11:12:00,60.0,10.0,27.1267,477.15930000000003,21.7014,225.69439999999997,329.7255,46.73032,0.0005779317968355866,14.8802,1468.5330000000001,254.19599999999997,1214.337,0.0,0.99,256.76363636363635,7999170050181.106,0.0010015894589017723,148.1563812466487,True,81.9,148.27972301624857
76,2024-07-12 11:13:00,60.0,10.0,26.8555,481.4996,20.616300000000003,231.2102,335.7386,46.88585,0.0005763708983447184,14.84237,1490.451,254.774,1235.677,0.0,0.99,257.34747474747473,8148577871256.381,0.0010015897930692199,148.09215931845645,True,82.9,145.56089938747178
77,2024-07-12 11:14:00,60.0,10.0,26.8555,480.68580000000003,20.8876,226.50820000000002,332.7094,46.84607,0.0005767694709586374,14.90542,1468.099,257.23400000000004,1210.865,0.0,0.99,259.8323232323233,7992306505513.79,0.001001589709519141,149.62549054203996,True,83.9,148.407023903963
78,2024-07-12 11:15:00,60.0,10.0,26.8555,477.4305,20.7972,228.8592,332.3477,46.95819,0.0005756473728032118,14.89281,1482.856,256.366,1226.49,0.0,0.99,258.9555555555555,8026263599151.947,0.0010015897373588283,148.83048384804596,True,84.9,147.779147169832
79,2024-07-12 11:16:00,60.0,10.0,26.9459,484.39310000000006,21.0684,227.23160000000001,334.7439,46.88585,0.0005763709809212202,14.8802,1474.175,255.353,1218.8220000000001,0.0,0.99,257.93232323232326,8106012995190.5625,0.0010015896538398015,148.42875581109132,True,85.9,146.32526363485678
80,2024-07-12 11:17:00,60.0,10.0,26.9459,478.51559999999995,20.8876,227.14120000000003,331.9408,46.99074,0.0005753223038748849,14.90542,1481.337,257.668,1223.6689999999999,0.0,0.99,260.2707070707071,7980436279360.24,0.001001589709519141,149.50187826405866,True,86.9,148.62776684016956
81,2024-07-12 11:18:00,60.0,10.0,27.1267,480.41450000000003,20.8876,228.49750000000003,333.5684,46.96542,0.0005755751554060071,14.89281,1469.6180000000002,257.089,1212.529,0.0,0.99,259.68585858585857,8034096849259.054,0.001001589709519141,149.23149368622933,True,87.9,147.6350665004709
82,2024-07-12 11:19:00,60.0,10.0,27.307599999999997,481.59000000000003,20.5259,228.58800000000002,334.5631,46.99436,0.0005752861022591521,14.90542,1483.5069999999998,253.328,1230.1789999999999,0.0,0.99,255.8868686868687,8181796210731.732,0.001001589820909034,146.97449617904797,True,88.9,144.96991371459023
83,2024-07-12 11:20:00,60.0,10.0,27.1267,481.31870000000004,20.977999999999998,226.3274,332.845,47.01244,0.0005751057640594882,14.89281,1458.9840000000002,253.183,1205.801,0.0,0.99,255.74040404040403,8146995393859.703,0.0010015896816794475,146.8443447020355,True,89.9,145.5891894175118
84,2024-07-12 11:21:00,60.0,10.0,27.217200000000002,476.255,20.8876,224.3381,329.409,46.96542,0.0005755751554060071,14.94325,1460.721,252.60399999999998,1208.116,0.0,0.99,255.15555555555554,8074783617295.141,0.001001589709519141,146.62810245135447,True,90.9,146.89117118520434
85,2024-07-12 11:22:00,60.0,10.0,27.217200000000002,577.0761,22.1535,327.60060000000004,430.1848,47.24031,0.0005728399903412565,14.90542,768.4459999999999,330.15,438.296,0.0,0.99,333.48484848484844,8106775123054.816,0.0010015893196747311,190.73032592545474,True,91.9,146.31155623211248
86,2024-07-12 11:23:00,60.0,10.0,27.1267,574.1826,22.2439,324.16450000000003,426.9296,47.48264,0.000570446253228628,14.95586,773.655,331.019,442.63599999999997,0.0,0.99,334.3626262626263,8057982270789.125,0.0010015892918355535,190.43325335642197,True,92.9,147.19750892798075
87,2024-07-12 11:24:00,60.0,10.0,26.8555,583.3152,22.334300000000002,328.2335,433.43999999999994,47.65987,0.0005687059531306518,14.94325,770.833,331.597,439.236,0.0,0.99,334.9464646464646,8191592050471.793,0.0010015892639964304,190.18379616456104,True,93.9,144.7966332925091
88,2024-07-12 11:25:00,60.0,10.0,27.217200000000002,574.6347000000001,20.616300000000003,323.5315,428.4668,47.83348,0.0005670092924190719,14.94325,771.701,331.597,440.104,0.0,0.99,334.9464646464646,8121833876484.385,0.0010015897930692199,189.61630722642195,True,94.9,146.0402098475757
89,2024-07-12 11:26:00,60.0,10.0,27.217200000000002,578.342,20.5259,324.8879,431.0891,47.90943,0.0005662697802608708,14.89281,766.276,331.597,434.679,0.0,0.99,334.9464646464646,8182212587235.161,0.001001589820909034,189.36899814174046,True,95.9,144.9625364843935
90,2024-07-12 11:27:00,60.0,10.0,27.217200000000002,574.6347000000001,20.977999999999998,324.79740000000004,428.7381,48.13006,0.0005641306369345732,14.95586,768.663,332.031,436.632,0.0,0.99,335.3848484848485,8157769965504.045,0.0010015896816794475,188.9005764084094,True,96.9,145.39689898046174
91,2024-07-12 11:28:00,60.0,10.0,27.1267,572.5550000000001,21.3397,324.3453,427.1104,48.25665,0.0005629092741602799,14.91803,767.578,331.74199999999996,435.836,0.0,0.99,335.0929292929293,8151527149607.179,0.0010015895702903028,188.32755771393744,True,97.9,145.50826682187872
92,2024-07-12 11:29:00,60.0,10.0,27.1267,580.693,20.977999999999998,330.1324,434.4347,48.31453,0.0005623521831883986,14.90542,772.569,333.623,438.947,0.0,0.99,336.99292929292926,8252733734872.426,0.0010015896816794475,189.20792912839082,True,98.9,143.7238245756358
93,2024-07-12 11:30:00,60.0,10.0,26.8555,577.9803,21.520500000000002,328.41429999999997,431.67679999999996,48.50984,0.0005604793427514059,14.98108,772.786,333.478,439.308,0.0,0.99,336.84646464646465,8231322264239.19,0.0010015895146113663,188.49586817653642,True,99.9,144.0977057332176
